route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"181",1613_SW,1613_15316,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15346,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15320,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15350,"Przylasek Rusiecki",,0,141-01,1044787,0,0
"141",1613_SW,1613_15324,"Przylasek Rusiecki",,0,141-01,1046472,0,0
"141",1612_SW,1612_15355,"Pleszów",,0,141-01,1044788,0,0
"141",1613_SW,1613_15329,"Pleszów",,0,141-01,1046473,0,0
"181",1612_SW,1612_15360,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15333,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15362,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15336,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15366,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15340,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15370,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15344,"Pleszów",,1,141-01,1045906,0,0
"141",1612_SW,1612_15374,"Przylasek Rusiecki",,0,141-01,1044787,0,0
"141",1613_SW,1613_15348,"Przylasek Rusiecki",,0,141-01,1046472,0,0
"141",1612_SW,1612_15378,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15352,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15382,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15356,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15386,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15361,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15390,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15364,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15394,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15368,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15398,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15372,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15402,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15376,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15406,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15380,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15410,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15384,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15414,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15389,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15418,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15392,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15422,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15397,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15426,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15401,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15430,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15404,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15434,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15408,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15438,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15412,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15442,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15418,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15446,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15422,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15450,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15425,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15454,"Przylasek Rusiecki",,0,141-01,1044231,0,0
"141",1613_SW,1613_15429,"Przylasek Rusiecki",,0,141-01,1045910,0,0
"141",1612_SW,1612_15458,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15432,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15462,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15436,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15466,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15441,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15470,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15445,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15474,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15450,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15479,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15454,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15483,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15455,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15487,"Przylasek Rusiecki",,0,141-01,1044231,0,0
"141",1613_SW,1613_15461,"Przylasek Rusiecki",,0,141-01,1045910,0,0
"141",1612_SW,1612_15491,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15465,"Pleszów",,1,141-01,1045906,0,0
"181",1612_SW,1612_15497,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15467,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15500,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15471,"Pleszów",,1,141-01,1046230,0,0
"181",1612_SW,1612_15503,"Kujawy",,0,141-01,1044545,0,0
"181",1613_SW,1613_15476,"Kujawy",,0,141-01,1046231,0,0
"181",1612_SW,1612_15507,"Pleszów",,1,141-01,1044546,0,0
"181",1613_SW,1613_15481,"Pleszów",,1,141-01,1046230,0,0
"141",1612_SW,1612_15512,"Przylasek Rusiecki",,0,141-01,1044229,0,0
"141",1613_SW,1613_15484,"Przylasek Rusiecki",,0,141-01,1045907,0,0
"141",1612_SW,1612_15514,"Pleszów",,1,141-01,1044230,0,0
"141",1613_SW,1613_15487,"Pleszów",,1,141-01,1045906,0,0
"143",1612_SW,1612_15602,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15564,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15603,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15568,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15610,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15572,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15614,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15577,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15616,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15581,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15619,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15585,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15625,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15589,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15629,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15593,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15636,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15596,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15640,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15600,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15644,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15604,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15651,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15608,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15654,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15612,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15658,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15616,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15663,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15621,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15666,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15624,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15671,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15629,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15675,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15632,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15679,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15636,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15682,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15640,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15687,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15644,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15691,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15648,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15695,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15652,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15698,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15656,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15703,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15660,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15706,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15664,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15712,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15668,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15716,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15672,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15719,"Jasieńskiego",,0,143-01,1044580,0,0
"143",1613_SW,1613_15676,"Jasieńskiego",,0,143-01,1046265,0,0
"143",1612_SW,1612_15723,"Podgórze SKA",,0,143-01,1044579,0,0
"143",1613_SW,1613_15682,"Podgórze SKA",,0,143-01,1046264,0,0
"143",1612_SW,1612_15805,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15764,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15812,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15768,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15815,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15771,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15820,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15776,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15823,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15779,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15828,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15783,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15830,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15787,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15834,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15791,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15839,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15796,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15844,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15800,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15846,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15803,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15850,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15808,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15854,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15812,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15858,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15816,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15862,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15820,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15866,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15823,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15870,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15826,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15875,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15830,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15879,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15837,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15883,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15839,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15886,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15843,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15891,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15847,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15895,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15851,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15899,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15855,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15903,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15859,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15907,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15863,"Podgórze SKA",,0,143-02,1046264,0,0
"143",1612_SW,1612_15912,"Jasieńskiego",,0,143-02,1044580,0,0
"143",1613_SW,1613_15867,"Jasieńskiego",,0,143-02,1046265,0,0
"143",1612_SW,1612_15916,"Podgórze SKA",,0,143-02,1044579,0,0
"143",1613_SW,1613_15872,"Podgórze SKA",,0,143-02,1046264,0,0
"147",1612_SW,1612_16925,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16869,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16929,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16874,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16933,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16877,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16938,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16882,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16943,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16885,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16945,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16889,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16950,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16893,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16954,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16898,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16959,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16902,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16960,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16907,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16965,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16910,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16969,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16914,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16973,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16919,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16977,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16924,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16981,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16927,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16985,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16930,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16989,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16934,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_16994,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16938,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_16998,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16941,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17001,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16945,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17006,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16949,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17010,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16953,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17014,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16958,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17018,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16963,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17023,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16968,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17026,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16971,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17029,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16975,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17034,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16980,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17038,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16984,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17042,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16988,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17046,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_16992,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17050,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_16996,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17054,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17000,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17058,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17004,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17062,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17008,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17066,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17012,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17069,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17016,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17073,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17019,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17078,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17022,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17081,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17026,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17085,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17030,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17090,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17034,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17093,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17039,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17098,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17043,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17102,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17047,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17106,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17051,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17110,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17054,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17114,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17060,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17120,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17063,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17125,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17067,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17128,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17070,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17133,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17074,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17137,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17077,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17141,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17081,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17145,"Żabiniec",,0,147-01,1044414,0,0
"147",1613_SW,1613_17086,"Żabiniec",,0,147-01,1046090,0,0
"147",1612_SW,1612_17149,"Nowy Kleparz",,1,147-01,1044413,0,0
"147",1613_SW,1613_17092,"Nowy Kleparz",,1,147-01,1046089,0,0
"147",1612_SW,1612_17228,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17158,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17232,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17161,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17237,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17164,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17241,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17167,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17246,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17170,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17250,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17172,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17255,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17175,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17259,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17178,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17263,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17180,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17267,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17183,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17271,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17187,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17275,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17190,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17279,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17193,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17283,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17196,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17287,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17198,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17291,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17201,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17295,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17204,"Żabiniec",,0,147-02,1046090,0,0
"147",1612_SW,1612_17301,"Nowy Kleparz",,1,147-02,1044413,0,0
"147",1613_SW,1613_17207,"Nowy Kleparz",,1,147-02,1046089,0,0
"147",1612_SW,1612_17305,"Żabiniec",,0,147-02,1044414,0,0
"147",1613_SW,1613_17211,"Żabiniec",,0,147-02,1046090,0,0
